Never-married,Protective-serv,Not-in-family,White,Male,0,56,United-States,<=50K
Never-married,Sales,Own-child,White,Male,0,45,United-States,<=50K
Never-married,Tech-support,Unmarried,Black,Female,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,16,United-States,<=50K
Divorced,Sales,Not-in-family,White,Female,0,60,United-States,<=50K
Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3464,40,?,<=50K
Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
Divorced,Sales,Not-in-family,White,Male,0,80,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,40,United-States,>50K
Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,25,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,45,United-States,>50K
Married-civ-spouse,Sales,Husband,White,Male,4386,40,United-States,>50K
Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,40,Laos,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
Never-married,Tech-support,Not-in-family,White,Male,0,45,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,33,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,54,United-States,>50K
Never-married,Sales,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,35,Taiwan,>50K
Never-married,?,Own-child,Black,Female,0,25,United-States,<=50K
Divorced,Prof-specialty,Not-in-family,Black,Female,0,40,United-States,>50K
Never-married,Sales,Own-child,White,Male,0,15,United-States,<=50K
Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,40,Mexico,<=50K
Never-married,Tech-support,Not-in-family,White,Female,0,40,United-States,<=50K
Widowed,Other-service,Not-in-family,White,Female,0,24,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States,<=50K
Divorced,Transport-moving,Not-in-family,White,Male,0,45,United-States,<=50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,10,United-States,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,45,United-States,<=50K
Never-married,?,Own-child,Black,Female,0,15,United-States,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,50,United-States,>50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States,<=50K
Never-married,Transport-moving,Not-in-family,White,Male,2050,55,United-States,<=50K
Never-married,Craft-repair,Not-in-family,Black,Male,0,45,United-States,<=50K
Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
Never-married,Other-service,Other-relative,White,Male,0,48,Mexico,<=50K
Never-married,Craft-repair,Other-relative,White,Male,0,40,United-States,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,60,United-States,<=50K
Never-married,Sales,Unmarried,Black,Male,0,30,Haiti,<=50K
Married-civ-spouse,Other-service,Husband,Black,Male,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,7298,40,United-States,>50K
Married-civ-spouse,Protective-serv,Husband,White,Male,7298,40,United-States,>50K
Never-married,Farming-fishing,Not-in-family,White,Male,0,20,United-States,<=50K
Never-married,Protective-serv,Own-child,Black,Female,0,40,United-States,<=50K
Never-married,Sales,Not-in-family,White,Male,0,42,United-States,<=50K
Married-civ-spouse,?,Husband,White,Male,0,8,United-States,<=50K
Divorced,?,Unmarried,White,Female,0,40,United-States,<=50K
Married-spouse-absent,Other-service,Not-in-family,White,Male,0,25,Iran,<=50K
Never-married,Prof-specialty,Own-child,White,Male,0,25,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,30,United-States,<=50K
Married-civ-spouse,?,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50K
Widowed,Other-service,Unmarried,Other,Male,0,40,United-States,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,35,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Portugal,<=50K
Married-civ-spouse,Other-service,Wife,White,Female,0,24,United-States,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,45,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,45,United-States,>50K
Married-spouse-absent,Sales,Not-in-family,White,Male,0,55,United-States,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,<=50K
Never-married,Sales,Not-in-family,White,Female,0,15,United-States,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,45,United-States,>50K
Divorced,Sales,Unmarried,White,Female,0,40,United-States,<=50K
