Divorced,Exec-managerial,Not-in-family,White,Male,0,0,80,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Never-married,Protective-serv,Not-in-family,White,Male,0,0,52,<=50K
Never-married,Sales,Own-child,Black,Male,0,0,44,<=50K
Divorced,Exec-managerial,Own-child,White,Male,0,1408,40,<=50K
Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
Married-civ-spouse,Other-service,Husband,Black,Male,0,0,15,<=50K
Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,<=50K
Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,25,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,38,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,<=50K
Separated,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,<=50K
Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,>50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,<=50K
Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,40,<=50K
Never-married,Other-service,Own-child,White,Female,0,0,30,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,60,>50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,>50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,2407,0,40,<=50K
Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
Divorced,Tech-support,Not-in-family,White,Male,0,0,58,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
Never-married,?,Own-child,White,Male,0,0,40,<=50K
Never-married,Prof-specialty,Own-child,White,Male,0,0,32,<=50K
Separated,Sales,Own-child,Black,Female,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,70,>50K
Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,<=50K
Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,?,Husband,White,Male,0,0,2,<=50K
Never-married,Other-service,Own-child,White,Female,0,0,22,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
Never-married,Sales,Not-in-family,White,Male,0,0,30,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,48,<=50K
Divorced,Craft-repair,Not-in-family,White,Female,14344,0,40,>50K
Divorced,Sales,Own-child,White,Female,0,0,35,<=50K
Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
Divorced,Craft-repair,Unmarried,White,Female,0,0,40,<=50K
Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,<=50K
Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,1573,35,<=50K
Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,>50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,48,>50K
Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
Never-married,Other-service,Own-child,Black,Male,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
Never-married,Tech-support,Own-child,White,Female,0,0,40,<=50K
Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,>50K
Never-married,?,Own-child,White,Female,34095,0,32,<=50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
Never-married,Sales,Other-relative,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Other-service,Husband,White,Male,0,1887,50,>50K
Married-civ-spouse,Sales,Wife,White,Female,4064,0,25,<=50K
Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,56,<=50K
Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,<=50K
Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
Never-married,Other-service,Own-child,Black,Male,0,0,35,<=50K
Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Sales,Not-in-family,White,Female,0,0,60,<=50K
Never-married,Other-service,Not-in-family,White,Female,0,1762,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,35,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
Divorced,Tech-support,Not-in-family,Black,Female,0,0,36,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
Never-married,Sales,Own-child,White,Male,0,0,20,<=50K
Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
Never-married,Other-service,Own-child,White,Male,0,0,30,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,>50K
Never-married,Tech-support,Other-relative,White,Male,0,0,40,<=50K
Never-married,Transport-moving,Unmarried,Black,Female,0,0,30,<=50K
Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,<=50K
Widowed,Other-service,Unmarried,White,Female,0,0,24,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,<=50K
Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K
Never-married,Craft-repair,Own-child,White,Male,0,0,35,<=50K
Divorced,?,Not-in-family,White,Male,0,0,45,>50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,<=50K
Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
Separated,Sales,Unmarried,Black,Male,0,1816,2,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
Separated,Other-service,Other-relative,Black,Male,0,0,50,<=50K
Divorced,?,Not-in-family,White,Female,0,0,20,<=50K
Never-married,Other-service,Unmarried,White,Female,0,0,40,<=50K
Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K
Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,<=50K
Widowed,Protective-serv,Unmarried,White,Male,0,0,40,<=50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,<=50K
Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,<=50K
Never-married,Other-service,Not-in-family,White,Male,0,1980,40,<=50K
Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,>50K
Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
Married-spouse-absent,Sales,Unmarried,White,Female,0,0,25,<=50K
Never-married,Craft-repair,Own-child,Black,Male,0,0,40,<=50K
Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,<=50K
Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,<=50K
Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,>50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,>50K
Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
Divorced,?,Not-in-family,White,Female,0,0,50,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,>50K
Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,<=50K
Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,55,>50K
Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,40,>50K
Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,<=50K
Never-married,?,Own-child,White,Male,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,<=50K
Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K
Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Other-service,Husband,Black,Male,7298,0,36,>50K
Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,>50K
Never-married,Sales,Own-child,White,Female,0,0,12,<=50K
Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,>50K
Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,<=50K
Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
Divorced,?,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Other-service,Not-in-family,Black,Male,0,2206,40,<=50K
Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,<=50K
Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,<=50K
Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,10,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,50,<=50K
Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Separated,Transport-moving,Not-in-family,Black,Male,3674,0,40,<=50K
Divorced,Sales,Unmarried,Black,Female,0,0,38,<=50K
Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,<=50K
Divorced,Craft-repair,Other-relative,Other,Female,0,0,40,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,>50K
Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,>50K
Never-married,Transport-moving,Own-child,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,<=50K
Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,<=50K
Never-married,?,Own-child,White,Male,0,0,20,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,>50K
Never-married,Other-service,Not-in-family,White,Female,0,0,34,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,<=50K
Widowed,Other-service,Unmarried,Black,Female,0,0,30,<=50K
Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,<=50K
Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
Separated,Other-service,Not-in-family,White,Female,0,0,30,<=50K
Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,<=50K
Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
Divorced,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,>50K
Never-married,?,Own-child,White,Male,0,0,24,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,>50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
Never-married,Other-service,Own-child,White,Male,1055,0,24,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,<=50K
Never-married,Prof-specialty,Own-child,White,Male,0,0,35,<=50K
Divorced,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,>50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
Never-married,Tech-support,Own-child,White,Female,0,0,40,<=50K
Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,>50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,>50K
Divorced,Sales,Unmarried,Black,Female,0,0,45,<=50K
Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,<=50K
Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,>50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
Divorced,Other-service,Not-in-family,White,Male,0,0,45,<=50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,<=50K
Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,<=50K
Never-married,Sales,Own-child,White,Male,0,0,45,<=50K
Never-married,Tech-support,Unmarried,Black,Female,0,0,40,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,<=50K
Divorced,Sales,Not-in-family,White,Female,0,0,60,<=50K
Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3464,0,40,<=50K
Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
Divorced,Sales,Not-in-family,White,Male,0,0,80,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,>50K
Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,>50K
Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,<=50K
Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
Never-married,Tech-support,Not-in-family,White,Male,0,0,45,<=50K
Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,>50K
Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,>50K
Never-married,?,Own-child,Black,Female,0,0,25,<=50K
Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,>50K
Never-married,Sales,Own-child,White,Male,0,0,15,<=50K
Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,<=50K
Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
Widowed,Other-service,Not-in-family,White,Female,0,0,24,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,<=50K
Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K
Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,<=50K
Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K
Never-married,?,Own-child,Black,Female,0,0,15,<=50K
Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,>50K
Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,<=50K
Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,<=50K
Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
Never-married,Other-service,Other-relative,White,Male,0,0,48,<=50K
Never-married,Craft-repair,Other-relative,White,Male,0,0,40,<=50K
Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,<=50K
Never-married,Sales,Unmarried,Black,Male,0,0,30,<=50K
Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,<=50K
Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,>50K
Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,>50K
Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,<=50K
Never-married,Protective-serv,Own-child,Black,Female,0,0,40,<=50K
Never-married,Sales,Not-in-family,White,Male,0,0,42,<=50K
Married-civ-spouse,?,Husband,White,Male,0,0,8,<=50K
Divorced,?,Unmarried,White,Female,0,0,40,<=50K
Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,<=50K
Never-married,Prof-specialty,Own-child,White,Male,0,0,25,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,<=50K
Married-civ-spouse,?,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
Widowed,Other-service,Unmarried,Other,Male,0,0,40,<=50K
Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,<=50K
Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,>50K
Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,45,<=50K
Never-married,Sales,Not-in-family,White,Female,0,0,15,<=50K
Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,>50K
Divorced,Sales,Unmarried,White,Female,0,0,40,<=50K
Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,<=50K
Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K
Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,>50K
Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,<=50K
Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K
Never-married,Adm-clerical,Own-child,White,Female,0,0,10,<=50K
Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,<=50K
Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,<=50K
Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,<=50K
Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K
Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,<=50K
Never-married,Other-service,Not-in-family,White,Female,0,0,25,<=50K
Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,>50K
Never-married,Adm-clerical,Own-child,White,Female,0,0,16,<=50K
Never-married,Other-service,Other-relative,White,Female,0,0,40,<=50K
